recharge_id,date,heure,user_id,numero_compteur,zone_id,region,type_compteur,montant_brut,redevance,taxe_communale,montant_net,kwh_obtenus,cumul_mois_avant,tranche_finale,economie_baisse,canal_paiement,statut
15030,2026-01-26,12:50,6947,SN09158039,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Free Money,succes
15031,2026-02-01,20:08,6947,SN09158039,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15032,2026-01-26,08:24,6948,SN11694934,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15033,2026-01-26,20:42,6949,SN05294329,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15034,2026-01-26,19:06,6950,SN19215459,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15035,2026-02-01,16:21,6950,SN19215459,19,Ziguinchor,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15036,2026-01-30,11:01,6950,SN19215459,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,21.05,1,541.59,Orange Money,succes
15037,2026-01-26,19:54,6951,SN11154201,11,Saint-Louis,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15038,2026-02-01,14:28,6951,SN11154201,11,Saint-Louis,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
15039,2026-01-26,15:03,6952,SN09353512,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15040,2026-02-01,16:22,6952,SN09353512,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15041,2026-01-26,09:54,6953,SN09645520,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15042,2026-01-26,13:59,6954,SN17167231,17,Kolda,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Wave,succes
15043,2026-01-26,13:23,6955,SN03246694,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15044,2026-02-01,09:03,6955,SN03246694,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15045,2026-02-15,17:12,6955,SN03246694,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,100.4,1,324.95,Wave,succes
15046,2026-01-31,20:43,6955,SN03246694,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,33.07,1,324.95,Orange Money,succes
15047,2026-01-26,08:54,6956,SN13840838,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15048,2026-02-01,11:25,6956,SN13840838,13,Kaolack,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15049,2026-01-26,19:05,6957,SN20137636,20,Matam,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15050,2026-01-26,19:56,6958,SN09192505,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15051,2026-01-26,12:42,6959,SN13419487,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15052,2026-02-01,20:57,6959,SN13419487,13,Kaolack,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15053,2026-01-26,10:49,6960,SN03769880,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15054,2026-02-01,08:52,6960,SN03769880,3,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
15055,2026-01-26,13:45,6961,SN05676355,5,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15056,2026-02-01,16:52,6961,SN05676355,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15057,2026-01-26,17:47,6962,SN09329615,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15058,2026-01-26,10:11,6963,SN19735408,19,Ziguinchor,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Orange Money,succes
15059,2026-01-26,12:43,6964,SN09525493,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15060,2026-01-26,16:45,6965,SN13186030,13,Kaolack,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15061,2026-01-26,19:32,6966,SN09592304,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15062,2026-02-01,18:11,6966,SN09592304,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15063,2026-02-20,09:13,6966,SN09592304,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,92.21,1,108.32,Orange Money,succes
15064,2026-02-05,08:48,6966,SN09592304,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,19.83,1,1035.53,Free Money,succes
15065,2026-02-21,13:43,6966,SN09592304,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,96.8,1,216.64,Orange Money,succes
15066,2026-01-26,10:03,6967,SN13569109,13,Kaolack,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
15067,2026-02-01,13:49,6967,SN13569109,13,Kaolack,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Agence Senelec,succes
15068,2026-01-29,15:33,6967,SN13569109,13,Kaolack,PPP,5000,0,125.0,4875.0,25.68,62.36,2,0.0,Orange Money,succes
15069,2026-02-13,17:19,6967,SN13569109,13,Kaolack,PPP,1000,0,25.0,975.0,5.14,281.27,2,0.0,Orange Money,succes
15070,2026-01-26,09:43,6968,SN01144489,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15071,2026-02-01,09:56,6968,SN01144489,1,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Agence Senelec,succes
15072,2026-02-21,11:37,6968,SN01144489,1,Dakar,DPP,5000,0,125.0,4875.0,56.01,99.16,2,0.0,Wave,succes
15073,2026-01-26,20:00,6969,SN10212793,10,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
15074,2026-01-26,10:27,6970,SN11306064,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
15075,2026-01-26,11:23,6971,SN03250047,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
15076,2026-02-01,13:08,6971,SN03250047,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Free Money,succes
15077,2026-01-26,15:21,6972,SN15453217,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15078,2026-02-01,20:01,6972,SN15453217,15,Louga,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15079,2026-01-29,20:23,6972,SN15453217,15,Louga,DPP,2000,0,50.0,1950.0,23.78,14.97,1,216.64,Wave,succes
15080,2026-01-26,19:23,6973,SN11304235,11,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
15081,2026-01-26,20:40,6974,SN03355131,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15082,2026-02-01,15:57,6974,SN03355131,3,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15083,2026-01-26,15:40,6975,SN12229220,12,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15084,2026-02-01,20:38,6975,SN12229220,12,Saint-Louis,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15085,2026-01-26,11:10,6976,SN03603840,3,Dakar,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Orange Money,succes
15086,2026-02-01,11:05,6976,SN03603840,3,Dakar,PPP,9500,429,500.0,19071.0,111.63,0.0,2,0.0,Orange Money,succes
15087,2026-01-26,18:18,6977,SN10642254,10,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Free Money,succes
15088,2026-02-01,18:19,6977,SN10642254,10,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Free Money,succes
15089,2026-01-26,12:19,6978,SN09439600,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15090,2026-02-01,15:58,6978,SN09439600,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15091,2026-01-31,18:53,6978,SN09439600,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,30.14,1,216.64,Wave,succes
15092,2026-01-26,12:09,6979,SN16121064,16,Fatick,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15093,2026-02-01,18:17,6979,SN16121064,16,Fatick,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15094,2026-01-31,15:04,6979,SN16121064,16,Fatick,DPP,1000,0,25.0,975.0,11.89,22.01,1,108.32,Orange Money,succes
15095,2026-01-26,18:04,6980,SN13915025,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15096,2026-01-26,10:31,6981,SN04970951,4,Dakar,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
15097,2026-02-01,09:01,6981,SN04970951,4,Dakar,PPP,9500,429,500.0,19071.0,111.63,0.0,2,0.0,Orange Money,succes
15098,2026-02-17,17:13,6981,SN04970951,4,Dakar,PPP,3000,0,75.0,2925.0,15.41,311.94,2,0.0,Orange Money,succes
15099,2026-02-14,16:51,6981,SN04970951,4,Dakar,PPP,2000,0,50.0,1950.0,10.27,249.06,2,0.0,Wave,succes
15100,2026-01-26,19:03,6982,SN09641659,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15101,2026-02-01,12:05,6982,SN09641659,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15102,2026-02-20,15:14,6982,SN09641659,9,Diourbel,DPP,5000,0,125.0,4875.0,45.41,125.73,2,0.0,Wave,succes
15103,2026-01-26,09:47,6983,SN05611991,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15104,2026-01-26,14:05,6984,SN02403726,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15105,2026-02-01,19:24,6984,SN02403726,2,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15106,2026-01-26,10:50,6985,SN01991022,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15107,2026-02-01,13:51,6985,SN01991022,1,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Agence Senelec,succes
15108,2026-01-26,13:26,6986,SN15468055,15,Louga,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15109,2026-02-01,09:58,6986,SN15468055,15,Louga,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15110,2026-02-12,20:07,6986,SN15468055,15,Louga,DPP,5000,0,125.0,4875.0,59.45,57.04,1,541.59,Wave,succes
15111,2026-02-15,09:58,6986,SN15468055,15,Louga,DPP,5000,0,125.0,4875.0,59.45,73.31,1,541.59,Wave,succes
15112,2026-02-17,08:41,6986,SN15468055,15,Louga,DPP,5000,0,125.0,4875.0,59.45,83.49,1,541.59,Wave,succes
15113,2026-01-26,14:40,6987,SN04637501,4,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
15114,2026-02-01,14:56,6987,SN04637501,4,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15115,2026-01-26,13:31,6988,SN19943411,19,Ziguinchor,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15116,2026-02-01,15:02,6988,SN19943411,19,Ziguinchor,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15117,2026-02-06,20:00,6988,SN19943411,19,Ziguinchor,DPP,2000,0,50.0,1950.0,23.78,21.66,1,216.64,Orange Money,succes
15118,2026-01-26,10:12,6989,SN17435530,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15119,2026-01-26,20:49,6990,SN03789151,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15120,2026-02-01,16:10,6990,SN03789151,3,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15121,2026-01-26,11:30,6991,SN05398008,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15122,2026-01-26,18:16,6992,SN06722721,6,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
15123,2026-01-26,12:53,6993,SN09320205,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15124,2026-02-01,17:09,6993,SN09320205,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
15125,2026-01-26,15:42,6994,SN09686585,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15126,2026-02-01,14:05,6994,SN09686585,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15127,2026-01-26,10:53,6995,SN09388802,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15128,2026-02-01,12:04,6995,SN09388802,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
15129,2026-02-16,11:42,6995,SN09388802,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,72.04,1,324.95,Orange Money,succes
15130,2026-01-26,15:16,6996,SN02673705,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15131,2026-01-26,15:55,6997,SN02779481,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
15132,2026-01-26,15:54,6998,SN04536357,4,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15133,2026-01-26,16:24,6999,SN10994811,10,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15134,2026-02-01,17:14,6999,SN10994811,10,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15135,2026-02-20,12:53,6999,SN10994811,10,Diourbel,DPP,2000,0,50.0,1950.0,23.78,76.38,1,216.64,Free Money,succes
15136,2026-02-06,16:02,6999,SN10994811,10,Diourbel,DPP,3000,0,75.0,2925.0,35.67,21.22,1,324.95,Orange Money,succes
15137,2026-02-10,17:43,6999,SN10994811,10,Diourbel,DPP,3000,0,75.0,2925.0,35.67,37.53,1,324.95,Free Money,succes
15138,2026-01-26,10:24,7000,SN11477373,11,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15139,2026-02-01,15:04,7000,SN11477373,11,Saint-Louis,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15140,2026-01-26,13:43,7001,SN02338968,2,Dakar,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Wave,succes
15141,2026-02-01,10:37,7001,SN02338968,2,Dakar,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Orange Money,succes
15142,2026-01-27,10:04,7001,SN02338968,2,Dakar,PPP,1000,0,25.0,975.0,6.61,17.53,1,108.27,Wave,succes
15143,2026-01-26,09:56,7002,SN05543142,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15144,2026-02-01,20:47,7002,SN05543142,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
15145,2026-02-15,14:18,7002,SN05543142,5,Thiès,DPP,1000,0,25.0,975.0,11.89,87.95,1,108.32,Orange Money,succes
15146,2026-01-26,19:38,7003,SN01133577,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15147,2026-01-26,15:52,7004,SN03195603,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15148,2026-02-01,16:14,7004,SN03195603,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15149,2026-01-26,10:43,7005,SN06198873,6,Thiès,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Orange Money,succes
15150,2026-01-26,16:28,7006,SN02565441,2,Dakar,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Wave,succes
15151,2026-02-01,10:26,7006,SN02565441,2,Dakar,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Orange Money,succes
15152,2026-02-22,20:52,7006,SN02565441,2,Dakar,PPP,1000,0,25.0,975.0,5.14,466.68,2,0.0,Orange Money,succes
15153,2026-02-24,09:27,7006,SN02565441,2,Dakar,PPP,2000,0,50.0,1950.0,10.27,514.87,3,0.0,Free Money,succes
15154,2026-01-26,19:46,7007,SN11470681,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15155,2026-01-26,16:13,7008,SN17514233,17,Kolda,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15156,2026-01-26,15:43,7009,SN20778525,20,Matam,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
15157,2026-02-01,08:17,7009,SN20778525,20,Matam,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
15158,2026-01-26,13:27,7010,SN09411643,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15159,2026-02-01,16:47,7010,SN09411643,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
15160,2026-01-26,19:03,7011,SN08434493,8,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15161,2026-02-01,14:20,7011,SN08434493,8,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15162,2026-01-26,14:01,7012,SN10603876,10,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15163,2026-01-26,13:43,7013,SN01330828,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15164,2026-01-26,15:18,7014,SN05762679,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15165,2026-02-01,14:18,7014,SN05762679,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15166,2026-02-21,18:33,7014,SN05762679,5,Thiès,DPP,2000,0,50.0,1950.0,14.29,163.06,2,0.0,Orange Money,succes
15167,2026-02-19,16:03,7014,SN05762679,5,Thiès,DPP,2000,0,50.0,1950.0,15.36,147.3,2,0.0,Free Money,succes
15168,2026-02-07,13:48,7014,SN05762679,5,Thiès,DPP,1000,0,25.0,975.0,11.89,48.04,1,108.32,Orange Money,succes
15169,2026-01-26,17:25,7015,SN13691789,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15170,2026-01-26,10:56,7016,SN13977909,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15171,2026-01-26,11:05,7017,SN17520606,17,Kolda,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15172,2026-01-26,14:46,7018,SN02627467,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15173,2026-01-26,10:10,7019,SN21662724,21,Kaffrine,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Wave,succes
15174,2026-01-26,18:56,7020,SN09690863,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
15175,2026-02-01,20:50,7020,SN09690863,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15176,2026-01-27,13:10,7020,SN09690863,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,8.47,1,108.32,Wave,succes
15177,2026-01-26,09:35,7021,SN05490968,5,Thiès,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Orange Money,succes
15178,2026-01-26,11:07,7022,SN02516909,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15179,2026-02-01,08:20,7022,SN02516909,2,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15180,2026-01-26,09:12,7023,SN21579181,21,Kaffrine,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
15181,2026-01-26,14:01,7024,SN08549788,8,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15182,2026-02-01,17:42,7024,SN08549788,8,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15183,2026-01-26,15:40,7025,SN03166514,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Agence Senelec,succes
15184,2026-02-01,18:43,7025,SN03166514,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Agence Senelec,succes
15185,2026-01-26,11:56,7026,SN06829314,6,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
15186,2026-01-26,08:47,7027,SN05905109,5,Thiès,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Wave,succes
15187,2026-01-26,14:51,7028,SN19714900,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
15188,2026-01-26,15:30,7029,SN09308100,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Agence Senelec,succes
15189,2026-02-01,17:33,7029,SN09308100,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15190,2026-01-26,10:52,7030,SN09426820,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15191,2026-01-26,12:58,7031,SN09774958,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15192,2026-02-01,14:48,7031,SN09774958,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15193,2026-01-29,12:54,7031,SN09774958,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,14.53,1,108.32,Wave,succes
15194,2026-02-12,11:19,7031,SN09774958,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,52.83,1,541.59,Orange Money,succes
15195,2026-01-26,09:05,7032,SN09794599,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
15196,2026-01-26,17:55,7033,SN02172078,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Agence Senelec,succes
15197,2026-01-26,13:53,7034,SN13279274,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
15198,2026-02-01,17:06,7034,SN13279274,13,Kaolack,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
15199,2026-01-26,08:07,7035,SN23563217,23,Sédhiou,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15200,2026-02-01,20:50,7035,SN23563217,23,Sédhiou,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Free Money,succes
15201,2026-02-08,11:12,7035,SN23563217,23,Sédhiou,DPP,5000,0,125.0,4875.0,59.45,28.42,1,541.59,Wave,succes
15202,2026-02-17,18:56,7035,SN23563217,23,Sédhiou,DPP,2000,0,50.0,1950.0,23.78,64.9,1,216.64,Wave,succes
15203,2026-01-26,12:31,7036,SN09885865,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15204,2026-01-26,09:46,7037,SN05281137,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
15205,2026-02-01,16:19,7037,SN05281137,5,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
15206,2026-01-26,08:38,7038,SN04800858,4,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
15207,2026-02-01,20:08,7038,SN04800858,4,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
15208,2026-01-31,08:03,7038,SN04800858,4,Dakar,DPP,5000,0,125.0,4875.0,59.45,28.61,1,541.59,Wave,succes
15209,2026-01-26,09:16,7039,SN13431118,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
15210,2026-02-01,15:18,7039,SN13431118,13,Kaolack,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
15211,2026-01-26,10:18,7040,SN11145977,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
15212,2026-02-01,08:11,7040,SN11145977,11,Saint-Louis,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
15213,2026-02-22,16:35,7040,SN11145977,11,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,125.27,1,108.32,Wave,succes
15214,2026-02-06,11:35,7040,SN11145977,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,29.18,1,541.59,Orange Money,succes
15215,2026-01-26,16:25,7041,SN03326432,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15216,2026-02-01,17:10,7041,SN03326432,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
15217,2026-01-26,14:09,7042,SN09246225,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
15218,2026-02-01,17:35,7042,SN09246225,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15219,2026-01-30,12:39,7042,SN09246225,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,17.85,1,108.32,Wave,succes
15220,2026-01-26,08:31,7043,SN09350839,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
15221,2026-02-01,11:28,7043,SN09350839,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
15222,2026-01-26,13:58,7044,SN11270038,11,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
